distanza,y,y2,distanzaDx,distanzaSx,Sesso
0.35,0.94,0.97,0.25,0.26,0
0.28,0.76,0.77,0.24,0.28,0
0.42,1.77,1.79,1.01,1.03,0
0.35,1.72,1.75,0.15,0.19,0
0.33,1.55,1.53,0.32,0.36,0
0.6,0.74,0.76,0.92,0.86,0
0.5,0.71,0.75,0.13,0.11,0
0.37,1.57,1.53,0.94,0.87,0
0.24,1.63,1.61,0.19,0.22,0
1.14,1.49,1.45,0.54,0.5,0
1.57,1.19,1.22,0.48,0.5,0
0.82,1.36,1.43,0.47,0.5,0
1.16,1.28,1.86,0.13,0.52,0
0.88,1.3,1.55,0.04,0.36,0
1.04,1.66,1.21,0.48,0.39,0
1.23,1.6,1.2,0.22,0.07,0
0.68,1.2,1.19,0.56,0.1,0
0.41,1.08,1.05,0.17,0.21,0
0.43,1.23,1.07,0.17,0.05,0
1.21,1.32,1.32,0.57,0.37,0
1.36,1.07,1.15,0.35,0.45,0
0.56,1.37,1.33,0.52,0.56,0
0.34,1.34,1.26,0.1,0.16,0
0.36,0.83,0.83,0.53,0.47,0
0.34,0.9,0.95,0.12,0.21,0
0.35,0.78,0.81,0.13,0.15,0
0.44,1.57,1.58,0.79,0.78,0
0.34,1.51,1.44,0.08,0.16,0
0.41,0.74,0.75,0.78,0.71,0
0.39,1.19,1.18,0.49,0.49,0
1.4,1.9,1.9,0.91,0.88,0
1.26,1.73,1.76,0.19,0.15,0
0.62,1.6,1.47,0.37,0.45,0
0.52,0.79,1.1,0.81,0.4,0
0.47,0.8,1.02,0.11,0.09,0
0.61,0.87,1.27,0.08,0.29,0
0.75,0.92,1.53,0.06,0.29,0
0.4,0.94,0.83,0.04,0.7,0
0.4,0.95,0.83,0.02,0.08,0
0.38,1.09,1.08,0.17,0.28,0
0.65,1.33,1.36,0.28,0.33,0
0.76,1.38,1.37,0.07,0.06,0
1.29,1.41,1.4,0.27,0.26,0
1.57,1.21,1.21,0.37,0.36,0
0.8,1.18,1.26,0.44,0.44,0
0.33,1.22,1.24,0.2,0.28,0
0.29,1.19,1.17,0.04,0.09,0
0.42,0.84,0.85,0.4,0.38,0
0.33,0.91,0.91,0.1,0.1,0
0.27,0.87,0.88,0.05,0.04,0
0.28,0.82,0.81,0.05,0.08,0
0.42,1.71,1.65,0.89,0.85,0
0.38,1.65,1.63,0.07,0.07,0
0.34,1.62,1.61,0.05,0.02,0
0.55,1.47,1.48,0.21,0.21,0
0.85,1.52,1.54,0.16,0.16,0
1.56,1.77,1.77,0.51,0.49,0
1.23,1.75,1.82,0.17,0.21,0
0.43,1.42,1.37,0.51,0.65,0
0.41,0.79,0.79,0.64,0.61,0
0.67,0.77,0.78,0.15,0.12,0
1.06,1.39,1.32,0.68,0.63,0
0.63,1.47,1.39,0.25,0.23,0
0.41,0.78,0.76,0.71,0.67,0
0.42,0.79,0.76,0.07,0.06,0
0.32,0.89,0.84,0.16,0.18,0
0.33,1.37,1.33,0.49,0.51,0
0.31,1.27,1.21,0.1,0.13,0
0.73,0.79,0.78,0.78,0.76,0
0.74,0.82,0.8,0.1,0.04,0
0.62,0.79,0.79,0.26,0.29,0
0.49,0.9,0.84,0.28,0.13,0
0.48,0.93,0.86,0.12,0.1,0
0.43,0.96,0.87,0.06,0.04,0
0.42,0.95,0.9,0.03,0.08,0
0.42,0.94,0.92,0.09,0.07,0
0.41,0.94,0.92,0.09,0.09,0
