distanza,y,y2,distanzaDx,distanzaSx,Sesso
0.25,1.12,1.14,0.1,0.14,1
0.4,0.81,0.78,0.36,0.41,1
0.34,0.92,0.93,0.26,0.28,1
0.28,1.13,1.07,0.21,0.15,1
0.32,1.19,1.13,0.07,0.07,1
0.35,1.22,1.14,0.03,0.02,1
1.04,1.61,1.66,0.49,0.68,1
1.11,1.68,1.7,0.16,0.13,1
0.54,1.51,1.48,0.3,0.39,1
0.27,1.3,1.3,0.32,0.28,1
0.42,0.8,0.75,0.54,0.6,1
0.64,0.77,0.77,0.11,0.14,1
0.51,1.69,1.69,0.92,0.93,1
0.28,1.08,1.12,0.72,0.68,1
0.27,0.81,0.79,0.49,0.53,1
0.21,1.05,1.02,0.25,0.24,1
0.24,1.49,1.5,0.44,0.48,1
0.25,1.51,1.53,0.04,0.03,1
0.27,0.76,0.76,0.75,0.78,1
0.26,0.85,0.88,0.17,0.21,1
0.24,0.97,0.98,0.14,0.12,1
0.2,1.11,1.14,0.14,0.16,1
0.18,1.19,1.19,0.08,0.05,1
0.23,1.18,1.14,0.01,0.06,1
0.24,1.16,1.13,0.03,0.01,1
